Date,Projected Residuals,Model Residuals,Error
1993-07-23 00:00:00,-0.414993526831795,-0.41499305914538276,-4.676864122643565e-07
1993-07-26 00:00:00,-0.09843179526638224,-0.09843142273462036,-3.725317618830104e-07
1993-07-27 00:00:00,-0.09952527761195107,-0.09952498087484507,-2.9673710599809056e-07
1993-07-28 00:00:00,-0.08462888664051249,-0.08462865027701483,-2.3636349766320564e-07
1993-07-29 00:00:00,-0.230515032689123,-0.23051484441572612,-1.8827339687277345e-07
1993-07-30 00:00:00,0.36452820556994325,0.3645283555375656,-1.4996762232044603e-07
1993-08-02 00:00:00,-0.35251118887664035,-0.3525110694211655,-1.1945547484515373e-07
1993-08-03 00:00:00,-0.06297396796652244,-0.06297387281524891,-9.515127352699437e-08
1993-08-04 00:00:00,0.11694578819779267,0.11694586398975737,-7.579196470430816e-08
1993-08-05 00:00:00,0.2316827898398799,0.23168285021134238,-6.037146249582293e-08
1993-08-06 00:00:00,0.23958554133118604,0.23958558941957797,-4.8088391935152686e-08
1993-08-09 00:00:00,0.026237225515835405,0.026237263820245715,-3.830441031027476e-08
1993-08-10 00:00:00,-0.1074999937429304,-0.1074999632318665,-3.051106389762026e-08
1993-08-11 00:00:00,-0.28388255408080276,-0.28388252977746653,-2.430333623237857e-08
1993-08-12 00:00:00,0.23660400581636765,0.2366040251749908,-1.9358623148946208e-08
1993-08-13 00:00:00,-0.26326095636355973,-0.2632609409436064,-1.5419953314221857e-08
1993-08-16 00:00:00,-0.2508650331472069,-0.25086502086456974,-1.2282637129601426e-08
1993-08-17 00:00:00,-0.5189381684494645,-0.518938158665831,-9.783633458937402e-09
1993-08-18 00:00:00,-0.20315601904565028,-0.20315601125257743,-7.793072853701233e-09
1993-08-19 00:00:00,-0.04423152322715396,-0.04423151701964656,-6.207507396993606e-09
1993-08-20 00:00:00,-0.1500652373743172,-0.1500652324297782,-4.9445390004621e-09
1993-08-23 00:00:00,0.4028340691241823,0.40283407306271535,-3.938533055247717e-09
1993-08-24 00:00:00,-0.4421952802025384,-0.4421952770653341,-3.137204274139549e-09
1993-08-25 00:00:00,0.21531880107106005,0.2153188035699749,-2.498914852822054e-09
1993-08-26 00:00:00,-0.05217547287661439,-0.052175470886123065,-1.9904913273194325e-09
1993-08-27 00:00:00,-0.30288798305905296,-0.30288798147354257,-1.5855103896456058e-09
1993-08-30 00:00:00,-0.2608711464656466,-0.2608711452027208,-1.2629257639673597e-09
1993-08-31 00:00:00,-0.005887389115155628,-0.0058873881091834335,-1.0059721944344346e-09
1993-09-01 00:00:00,-0.48527228282810775,-0.48527228202680917,-8.012985830418984e-10
1993-09-02 00:00:00,0.2622510798481201,0.26225108048639,-6.382698813922616e-10
1993-09-03 00:00:00,-0.831332737784896,-0.8313327372764867,-5.084093146479063e-10
1993-09-07 00:00:00,1.603804862629433,1.6038048630344015,-4.049685031759509e-10
1993-09-08 00:00:00,0.2710808076081488,0.27108080793072276,-3.225739675372097e-10
1993-09-09 00:00:00,-0.5231775098039133,-0.5231775095469704,-2.5694291139188863e-10
1993-09-10 00:00:00,-0.9724272772199356,-0.9724272770152673,-2.0466828232201806e-10
1993-09-13 00:00:00,0.3493223412540569,0.34932234141708207,-1.6302514893595799e-10
1993-09-14 00:00:00,0.856584511300122,0.8565845114299808,-1.298587903875159e-10
1993-09-15 00:00:00,-0.4881401227160538,-0.4881401226126165,-1.0343725875827658e-10
1993-09-16 00:00:00,0.638164497930866,0.6381644980132606,-8.239453563874122e-11
1993-09-17 00:00:00,0.004143156818575022,0.004143156884204302,-6.562927978848165e-11
1993-09-20 00:00:00,1.2129809762001589,1.212980976252437,-5.227818178354937e-11
1993-09-21 00:00:00,2.7559179116377113,2.7559179116793526,-4.164135702922067e-11
1993-09-22 00:00:00,-3.2920560156227694,-3.292056015589594,-3.317524033263908e-11
1993-09-23 00:00:00,-0.2574867740844393,-0.257486774058016,-2.6423307986078726e-11
1993-09-24 00:00:00,-1.0316517652869486,-1.0316517652659023,-2.1046275833214168e-11
1993-09-27 00:00:00,-0.16867034045682594,-0.16867034044006068,-1.6765255850259564e-11
1993-09-28 00:00:00,-0.5172803319273296,-0.5172803319139749,-1.3354650718611083e-11
1993-09-29 00:00:00,0.23476273992218566,0.23476273993282248,-1.06368247543287e-11
1993-09-30 00:00:00,0.1856881727156825,0.18568817272415394,-8.471445767099794e-12
1993-10-01 00:00:00,-1.2706088805856233,-1.2706088805788749,-6.7483796328815515e-12
1993-10-04 00:00:00,0.8632415790814623,0.8632415790868375,-5.375255796025158e-12
1993-10-05 00:00:00,-0.030944438778107042,-0.030944438773826022,-4.281019982954604e-12
1993-10-06 00:00:00,-0.3598173949448853,-0.3598173949414747,-3.410605131648481e-12
1993-10-07 00:00:00,0.37124918620842884,0.3712491862111449,-2.716049607442983e-12
1993-10-08 00:00:00,-1.178373432070881,-1.1783734320687174,-2.163602630389505e-12
1993-10-11 00:00:00,0.10154884093589267,0.10154884093761218,-1.7195134205394424e-12
1993-10-12 00:00:00,-0.014671334620279808,-0.014671334618910237,-1.3695711231775931e-12
1993-10-13 00:00:00,-1.1550487161671477,-1.155048716166057,-1.0906830993917538e-12
1993-10-14 00:00:00,-0.5529826239118183,-0.5529826239109497,-8.686384944667225e-13
1993-10-15 00:00:00,-0.3699388932204979,-0.3699388932198069,-6.910028105266974e-13
1993-10-18 00:00:00,0.22157609364964337,0.22157609365019226,-5.488942633746774e-13
1993-10-19 00:00:00,0.08825398700359521,0.08825398700403397,-4.3876013933186186e-13
1993-10-20 00:00:00,-0.422154515307291,-0.42215451530694104,-3.4994229736184934e-13
1993-10-21 00:00:00,-0.25019097594848105,-0.25019097594820394,-2.7711166694643907e-13
1993-10-22 00:00:00,0.13001722347709332,0.1300172234773136,-2.2026824808563106e-13
1993-10-25 00:00:00,0.2194223335533998,0.21942233355357565,-1.758593271006248e-13
1993-10-26 00:00:00,-0.08895204986089489,-0.08895204986075633,-1.3855583347321954e-13
1993-10-27 00:00:00,0.10659857063988909,0.10659857063999922,-1.1013412404281553e-13
1993-10-28 00:00:00,-0.19995020664632435,-0.19995020664623553,-8.881784197001252e-14
1993-10-29 00:00:00,-0.49367164960253795,-0.4936716496024669,-7.105427357601002e-14
1993-11-01 00:00:00,0.20777348689758313,0.20777348689763997,-5.684341886080802e-14
1993-11-02 00:00:00,-0.15483894460240322,-0.15483894460235703,-4.618527782440651e-14
1993-11-03 00:00:00,1.4247216546948618,1.4247216546948973,-3.552713678800501e-14
1993-11-04 00:00:00,1.4095417587097216,1.4095417587097483,-2.6645352591003757e-14
1993-11-05 00:00:00,0.43327927347059436,0.4332792734706157,-2.1316282072803006e-14
1993-11-08 00:00:00,-0.4699604936243844,-0.46996049362436665,-1.7763568394002505e-14
1993-11-09 00:00:00,-0.2601667746286207,-0.2601667746286065,-1.4210854715202004e-14
1993-11-10 00:00:00,-0.20659212083731937,-0.20659212083730694,-1.2434497875801753e-14
1993-11-11 00:00:00,0.12429969105416738,0.12429969105417626,-8.881784197001252e-15
1993-11-12 00:00:00,-0.5959760264608853,-0.5959760264608764,-8.881784197001252e-15
1993-11-15 00:00:00,1.0547219422378564,1.0547219422378618,-5.329070518200751e-15
1993-11-16 00:00:00,0.6086690013006457,0.6086690013006528,-7.105427357601002e-15
1993-11-17 00:00:00,0.5163956166386416,0.516395616638647,-5.329070518200751e-15
1993-11-18 00:00:00,-0.829319354279523,-0.8293193542795194,-3.552713678800501e-15
1993-11-19 00:00:00,0.4092893773797268,0.4092893773797286,-1.7763568394002505e-15
1993-11-22 00:00:00,0.8491759671816919,0.8491759671816919,0.0
1993-11-23 00:00:00,-1.5828536183312796,-1.5828536183312814,1.7763568394002505e-15
1993-11-24 00:00:00,-0.7834468028796202,-0.783446802879622,1.7763568394002505e-15
1993-11-26 00:00:00,0.08747032255035059,0.08747032255034881,1.7763568394002505e-15
1993-11-29 00:00:00,0.17618463141577756,0.17618463141577934,-1.7763568394002505e-15
1993-11-30 00:00:00,-0.4766386968297933,-0.4766386968297951,1.7763568394002505e-15
1993-12-01 00:00:00,-0.04125721207073774,-0.04125721207074129,3.552713678800501e-15
1993-12-02 00:00:00,-0.44186645248874257,-0.44186645248874257,0.0
1993-12-03 00:00:00,-0.9464264318064259,-0.9464264318064259,0.0
1993-12-06 00:00:00,-0.034162506214356014,-0.03416250621435779,1.7763568394002505e-15
1993-12-07 00:00:00,-0.6306430738345163,-0.6306430738345163,0.0
1993-12-08 00:00:00,-0.14197418732815947,-0.14197418732815592,-3.552713678800501e-15
1993-12-09 00:00:00,-0.22406406459970185,-0.22406406459970007,-1.7763568394002505e-15
1993-12-10 00:00:00,-0.0009618679992762225,-0.0009618679992744461,-1.7763568394002505e-15
1993-12-13 00:00:00,-1.7674245597550282,-1.7674245597550282,0.0
1993-12-14 00:00:00,-0.07278591726294792,-0.07278591726294792,0.0
1993-12-15 00:00:00,-0.3821216938610519,-0.3821216938610519,0.0
1993-12-16 00:00:00,-0.36802021058214685,-0.36802021058214685,0.0
1993-12-17 00:00:00,-0.04674290214990329,-0.04674290214990329,0.0
1993-12-20 00:00:00,-0.5297265024208784,-0.5297265024208766,-1.7763568394002505e-15
1993-12-21 00:00:00,-0.8607871460225045,-0.8607871460225045,0.0
1993-12-22 00:00:00,-1.0042503709178199,-1.0042503709178199,0.0
1993-12-23 00:00:00,-0.12310617446141414,-0.12310617446141592,1.7763568394002505e-15
1993-12-27 00:00:00,-0.07044455659365845,-0.07044455659366022,1.7763568394002505e-15
1993-12-28 00:00:00,-0.11242060827851397,-0.11242060827851752,3.552713678800501e-15
1993-12-29 00:00:00,0.44724368613379895,0.4472436861337954,3.552713678800501e-15
1993-12-30 00:00:00,0.09449872174833907,0.09449872174833729,1.7763568394002505e-15
1993-12-31 00:00:00,0.8866556014657618,0.8866556014657601,1.7763568394002505e-15
1994-01-03 00:00:00,0.8876756266198189,0.8876756266198189,0.0
1994-01-04 00:00:00,-0.591924473427099,-0.591924473427099,0.0
1994-01-05 00:00:00,-0.9273293105122544,-0.9273293105122562,1.7763568394002505e-15
1994-01-06 00:00:00,0.24574074322311645,0.24574074322311645,0.0
1994-01-07 00:00:00,-0.4313758145484279,-0.4313758145484279,0.0
1994-01-10 00:00:00,-0.33508142197056046,-0.33508142197056046,0.0
1994-01-11 00:00:00,0.4034869638945242,0.4034869638945242,0.0
1994-01-12 00:00:00,0.24164198722586505,0.24164198722586683,-1.7763568394002505e-15
1994-01-13 00:00:00,0.3663087291584919,0.36630872915849366,-1.7763568394002505e-15
1994-01-14 00:00:00,-0.9588281541585069,-0.9588281541585051,-1.7763568394002505e-15
1994-01-17 00:00:00,0.654277832951033,0.6542778329510348,-1.7763568394002505e-15
1994-01-18 00:00:00,-0.3428271915494019,-0.3428271915494001,-1.7763568394002505e-15
1994-01-19 00:00:00,0.06511497822545387,0.06511497822545564,-1.7763568394002505e-15
1994-01-20 00:00:00,-0.6824804870540575,-0.682480487054054,-3.552713678800501e-15
1994-01-21 00:00:00,-0.18372046906411654,-0.183720469064113,-3.552713678800501e-15
1994-01-24 00:00:00,0.35887538242027794,0.3588753824202815,-3.552713678800501e-15
1994-01-25 00:00:00,-0.334080815075815,-0.33408081507581144,-3.552713678800501e-15
1994-01-26 00:00:00,-0.30684449206367503,-0.3068444920636715,-3.552713678800501e-15
1994-01-27 00:00:00,-0.9958350253942125,-0.9958350253942108,-1.7763568394002505e-15
1994-01-28 00:00:00,-0.5448115090958581,-0.5448115090958545,-3.552713678800501e-15
1994-01-31 00:00:00,0.44938059946349185,0.4493805994634954,-3.552713678800501e-15
1994-02-01 00:00:00,-0.17260766585826026,-0.17260766585825849,-1.7763568394002505e-15
1994-02-02 00:00:00,-0.17641971843322501,-0.17641971843322324,-1.7763568394002505e-15
1994-02-03 00:00:00,0.0034195218634671676,0.0034195218634671676,0.0
1994-02-04 00:00:00,4.373642150772284,4.373642150772284,0.0
1994-02-07 00:00:00,-1.139339042009743,-1.139339042009743,0.0
1994-02-08 00:00:00,-0.01956442130706293,-0.01956442130706293,0.0
1994-02-09 00:00:00,-0.2603105507029042,-0.2603105507029042,0.0
1994-02-10 00:00:00,0.9718958027532718,0.9718958027532736,-1.7763568394002505e-15
1994-02-11 00:00:00,0.26471986624859944,0.26471986624859944,0.0
1994-02-14 00:00:00,-0.09255246129800554,-0.09255246129800554,0.0
1994-02-15 00:00:00,-0.8271491121588994,-0.8271491121588994,0.0
1994-02-16 00:00:00,-0.30545435252958875,-0.30545435252958697,-1.7763568394002505e-15
1994-02-17 00:00:00,0.5507510252416079,0.5507510252416079,0.0
1994-02-18 00:00:00,0.833136740821681,0.833136740821681,0.0
1994-02-22 00:00:00,-1.1657301459337077,-1.165730145933706,-1.7763568394002505e-15
1994-02-23 00:00:00,0.3653854643610188,0.36538546436102237,-3.552713678800501e-15
1994-02-24 00:00:00,1.9677768681897572,1.9677768681897554,1.7763568394002505e-15
1994-02-25 00:00:00,-1.092770830799516,-1.092770830799516,0.0
1994-02-28 00:00:00,0.15595956587418414,0.15595956587418236,1.7763568394002505e-15
1994-03-01 00:00:00,0.9463236749349999,0.9463236749349981,1.7763568394002505e-15
1994-03-02 00:00:00,0.29206721094574384,0.29206721094574206,1.7763568394002505e-15
1994-03-03 00:00:00,0.3699860780862956,0.3699860780862956,0.0
1994-03-04 00:00:00,-0.2721276784471911,-0.2721276784471911,0.0
1994-03-07 00:00:00,-1.6861994507674112,-1.6861994507674147,3.552713678800501e-15
1994-03-08 00:00:00,1.8780438491274154,1.8780438491274154,0.0
1994-03-09 00:00:00,-1.8862920579165703,-1.8862920579165738,3.552713678800501e-15
1994-03-10 00:00:00,2.085841631027197,2.08584163102719,7.105427357601002e-15
1994-03-11 00:00:00,-1.7205107718751407,-1.7205107718751442,3.552713678800501e-15
1994-03-14 00:00:00,1.726015769437561,1.7260157694375593,1.7763568394002505e-15
1994-03-15 00:00:00,-1.8541171484321985,-1.854117148432202,3.552713678800501e-15
1994-03-16 00:00:00,-0.302408382130551,-0.30240838213055454,3.552713678800501e-15
1994-03-17 00:00:00,-1.9148155607771926,-1.9148155607771926,0.0
1994-03-18 00:00:00,0.3039783586239526,0.3039783586239526,0.0
1994-03-21 00:00:00,0.7341015030890272,0.734101503089029,-1.7763568394002505e-15
1994-03-22 00:00:00,-1.0960198087748374,-1.0960198087748338,-3.552713678800501e-15
1994-03-23 00:00:00,-1.2134935788516419,-1.21349357885164,-1.7763568394002505e-15
1994-03-24 00:00:00,0.8758869602387396,0.8758869602387396,0.0
1994-03-25 00:00:00,0.03664527408250606,0.03664527408250784,-1.7763568394002505e-15
1994-03-28 00:00:00,1.13177378747673,1.1317737874767335,-3.552713678800501e-15
1994-03-29 00:00:00,1.5767709838909418,1.5767709838909454,-3.552713678800501e-15
1994-03-30 00:00:00,2.238176377163981,2.2381763771639847,-3.552713678800501e-15
1994-03-31 00:00:00,2.1684620620724537,2.1684620620724573,-3.552713678800501e-15
1994-04-04 00:00:00,3.882186998908768,3.882186998908768,0.0
1994-04-05 00:00:00,-5.073662651178601,-5.073662651178601,0.0
1994-04-06 00:00:00,-0.36798395401995165,-0.3679839540199481,-3.552713678800501e-15
1994-04-07 00:00:00,-0.47795217080853547,-0.477952170808539,3.552713678800501e-15
1994-04-08 00:00:00,-0.16964285273186874,-0.1696428527318723,3.552713678800501e-15
1994-04-11 00:00:00,-0.42997996026942076,-0.4299799602694243,3.552713678800501e-15
1994-04-12 00:00:00,-0.3139844588381777,-0.3139844588381777,0.0
1994-04-13 00:00:00,0.46385636428090393,0.4638563642809004,3.552713678800501e-15
1994-04-14 00:00:00,-0.841641055316046,-0.841641055316046,0.0
1994-04-15 00:00:00,-0.38148150464466823,-0.3814815046446647,-3.552713678800501e-15
1994-04-18 00:00:00,1.0958614760178627,1.0958614760178627,0.0
1994-04-19 00:00:00,-0.35465885622967264,-0.3546588562296691,-3.552713678800501e-15
1994-04-20 00:00:00,0.07358179232367945,0.0735817923236759,3.552713678800501e-15
1994-04-21 00:00:00,-2.1099649108366254,-2.109964910836629,3.552713678800501e-15
1994-04-22 00:00:00,-0.1392083099249657,-0.13920830992496924,3.552713678800501e-15
1994-04-25 00:00:00,-0.9273824104929886,-0.9273824104929904,1.7763568394002505e-15
1994-04-26 00:00:00,-0.7012517437635779,-0.7012517437635815,3.552713678800501e-15
1994-04-28 00:00:00,0.43728806666764797,0.4372880666676462,1.7763568394002505e-15
1994-04-29 00:00:00,-0.9537293983806059,-0.9537293983806094,3.552713678800501e-15
1994-05-02 00:00:00,0.1528070205814469,0.15280702058144868,-1.7763568394002505e-15
1994-05-03 00:00:00,-0.48914456618329716,-0.48914456618329893,1.7763568394002505e-15
1994-05-04 00:00:00,0.31856483045167394,0.3185648304516704,3.552713678800501e-15
1994-05-05 00:00:00,0.13562652836350608,0.13562652836350786,-1.7763568394002505e-15
1994-05-06 00:00:00,0.4422655787343768,0.4422655787343768,0.0
1994-05-09 00:00:00,1.0477273911348401,1.0477273911348401,0.0
1994-05-10 00:00:00,-0.9165588886723981,-0.9165588886723981,0.0
1994-05-11 00:00:00,0.3927899469607947,0.39278994696080005,-5.329070518200751e-15
1994-05-12 00:00:00,-0.11327454843760698,-0.1132745484376052,-1.7763568394002505e-15
1994-05-13 00:00:00,-0.9311566846577453,-0.9311566846577435,-1.7763568394002505e-15
1994-05-16 00:00:00,0.0478729869777883,0.047872986977786525,1.7763568394002505e-15
1994-05-17 00:00:00,-0.7124113037587492,-0.7124113037587474,-1.7763568394002505e-15
1994-05-18 00:00:00,-1.665278003009531,-1.6652780030095329,1.7763568394002505e-15
1994-05-19 00:00:00,-0.4673203061013744,-0.4673203061013762,1.7763568394002505e-15
1994-05-20 00:00:00,0.14849680544230992,0.14849680544230992,0.0
1994-05-23 00:00:00,0.4535643776542244,0.45356437765422264,1.7763568394002505e-15
1994-05-24 00:00:00,-0.9072204771780861,-0.9072204771780878,1.7763568394002505e-15
1994-05-25 00:00:00,-0.44211486868156413,-0.44211486868156413,0.0
1994-05-26 00:00:00,-0.12453899645752209,-0.12453899645752387,1.7763568394002505e-15
1994-05-27 00:00:00,-0.19340227900678642,-0.19340227900678997,3.552713678800501e-15
1994-05-31 00:00:00,0.3790646595048859,0.37906465950488055,5.329070518200751e-15
1994-06-01 00:00:00,-0.4262586521711995,-0.4262586521712013,1.7763568394002505e-15
1994-06-02 00:00:00,-0.0887673242478133,-0.08876732424781508,1.7763568394002505e-15
1994-06-03 00:00:00,-0.6561485150155537,-0.6561485150155573,3.552713678800501e-15
1994-06-06 00:00:00,0.6989075601418779,0.6989075601418726,5.329070518200751e-15
1994-06-07 00:00:00,-0.09261897363449734,-0.09261897363449911,1.7763568394002505e-15
1994-06-08 00:00:00,0.21255175262216852,0.21255175262216675,1.7763568394002505e-15
1994-06-09 00:00:00,-0.16009852676171654,-0.1600985267617201,3.552713678800501e-15
1994-06-10 00:00:00,-0.5683666163273937,-0.568366616327399,5.329070518200751e-15
1994-06-13 00:00:00,-0.8640004278167268,-0.8640004278167268,0.0
1994-06-14 00:00:00,-0.48753582465815093,-0.4875358246581545,3.552713678800501e-15
1994-06-15 00:00:00,-0.2936205452303149,-0.29362054523031844,3.552713678800501e-15
1994-06-16 00:00:00,-0.5109726119866274,-0.5109726119866309,3.552713678800501e-15
1994-06-17 00:00:00,0.8792781691731708,0.879278169173169,1.7763568394002505e-15
1994-06-20 00:00:00,1.5080861280213824,1.5080861280213789,3.552713678800501e-15
1994-06-21 00:00:00,0.7669487056480211,0.7669487056480193,1.7763568394002505e-15
1994-06-22 00:00:00,-0.5432165884433342,-0.543216588443336,1.7763568394002505e-15
1994-06-23 00:00:00,0.18946404712530196,0.1894640471252984,3.552713678800501e-15
1994-06-24 00:00:00,2.621431690972093,2.6214316909720914,1.7763568394002505e-15
1994-06-27 00:00:00,-1.025339791565802,-1.0253397915658056,3.552713678800501e-15
1994-06-28 00:00:00,-0.2944296378772755,-0.2944296378772755,0.0
1994-06-29 00:00:00,-0.5818387984441227,-0.5818387984441227,0.0
1994-06-30 00:00:00,0.509299690765129,0.509299690765129,0.0
1994-07-01 00:00:00,-0.657048971453893,-0.6570489714538912,-1.7763568394002505e-15
1994-07-05 00:00:00,0.5062934757066806,0.5062934757066806,0.0
1994-07-06 00:00:00,-0.2804954218838489,-0.2804954218838507,1.7763568394002505e-15
1994-07-07 00:00:00,-0.7305954211638639,-0.7305954211638657,1.7763568394002505e-15
1994-07-08 00:00:00,-0.8517369328831652,-0.851736932883167,1.7763568394002505e-15
1994-07-11 00:00:00,0.3918551826617467,0.39185518266174846,-1.7763568394002505e-15
1994-07-12 00:00:00,-0.594229201305593,-0.594229201305593,0.0
1994-07-13 00:00:00,-1.1176112368931364,-1.1176112368931364,0.0
1994-07-14 00:00:00,-0.9911216889401331,-0.9911216889401331,0.0
1994-07-15 00:00:00,-0.6461862871292787,-0.6461862871292787,0.0
1994-07-18 00:00:00,-0.14993610756802944,-0.14993610756802767,-1.7763568394002505e-15
1994-07-19 00:00:00,-0.06656316876187063,-0.06656316876187063,0.0
1994-07-20 00:00:00,-0.16942320713248904,-0.16942320713248904,0.0
1994-07-21 00:00:00,-0.2321454193151542,-0.23214541931515242,-1.7763568394002505e-15
1994-07-22 00:00:00,-0.5971976152671434,-0.5971976152671417,-1.7763568394002505e-15
1994-07-25 00:00:00,0.057171038450228195,0.057171038450228195,0.0
1994-07-26 00:00:00,0.022654928670457153,0.02265492867045893,-1.7763568394002505e-15
1994-07-27 00:00:00,0.13400460132707437,0.13400460132707614,-1.7763568394002505e-15
1994-07-28 00:00:00,-0.003549306658225504,-0.0035493066582237276,-1.7763568394002505e-15
1994-07-29 00:00:00,-0.9828466940333378,-0.9828466940333378,0.0
1994-08-01 00:00:00,-0.09516608124037873,-0.0951660812403805,1.7763568394002505e-15
1994-08-02 00:00:00,-0.07811497802297929,-0.07811497802298284,3.552713678800501e-15
1994-08-03 00:00:00,-0.07235693541398547,-0.0723569354139908,5.329070518200751e-15
1994-08-04 00:00:00,0.6963250148417046,0.6963250148417011,3.552713678800501e-15
1994-08-05 00:00:00,0.0848291587606873,0.08482915876068375,3.552713678800501e-15
1994-08-08 00:00:00,0.04547056250556736,0.045470562505563805,3.552713678800501e-15
