Date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
2004-05-03 00:00:00,17.327478633078314,17.17191055598787,16.796591494847064,16.50553291056425,16.529073495973762,16.44165415270667,16.576823837803936,16.70993397855049,16.38384258236505,16.76270010243045,16.91696274580802,17.12654776817108,17.24627053983219,17.27916545105642,17.241593389983237,17.282418002575668,17.323252357175832,17.25077452990393,17.361937932758103,16.85028987933063,17.08668173993362,16.742871392140714,16.567528662916175,16.9272619733973,17.1819393213122,17.49593981896363,17.302017719452238,17.250960649814623,17.6985284513614,17.550076979429132,17.46917848980881,17.342234057978303,17.3612189134178,17.33651746520607
2004-05-04 00:00:00,17.774291380551972,17.75040381877986,17.633056218835026,17.3207415423741,17.168550723090526,17.426311041498018,17.001928951330655,16.858985363292273,17.023701127473835,17.084029641213654,17.325614533106588,17.556740253531235,17.748473822390764,17.60071101492237,17.555872829043103,17.69325749040281,17.565146649314688,17.81318382369002,17.777788079293245,17.224712471931973,17.07004064033071,17.194206271670723,17.111675768168084,17.425667302614617,17.314642094617263,17.305753930509244,17.617030832802367,17.581787340143066,18.115867236248604,17.731711575441732,17.49035293881491,17.611202147056353,17.421151395876535,17.919309900002133
2004-05-05 00:00:00,17.006730844458886,16.97093836524592,16.899748602970693,16.70892901387731,16.42703482378423,16.7248283558111,16.543446101563525,16.431953260415618,16.66135996860656,16.50698134977811,16.851841316374163,17.1728559558577,17.185144006049793,17.124052895608987,17.110007389328103,17.264511657782915,17.32692837247811,17.45489226954358,17.132525821218337,16.847678090516897,16.922644738485253,16.986249449269422,17.018464014062577,17.24651583521544,17.35402534838456,17.319372593224102,17.793097271450414,17.642796991026437,17.944055213670836,17.788936527488808,17.641600043410655,17.72038635331543,17.509402204049653,17.389512279126908
2004-05-06 00:00:00,18.04272351500032,17.678208594330613,17.66854987347095,17.254707957035023,17.13243665778346,17.303306737194646,17.40470897441767,17.38230891169895,17.260725274591866,17.261049516342474,17.490655646071406,17.858331950039403,17.852051557510286,17.891779169342684,18.144048345557515,17.933563688410146,18.084158008132754,17.796698330854852,17.621912470235813,17.49927915402011,18.03026375106454,17.68945485511948,17.718934164055888,17.781991362264744,17.975615289494,17.986334837660443,18.010208142377152,17.854239551714286,18.57985792049416,18.608761371581124,18.317075777043122,18.04266130727379,18.098884546979306,18.077234370118138
2004-05-07 00:00:00,20.87559218507939,20.690646060891744,20.547951940673535,20.252871962676437,20.108385621940613,20.73721976004618,20.50368615588818,20.247082111708504,20.049357513189076,20.422870865560363,20.503622145457147,20.38833044637466,20.528518613805794,20.83175187649728,20.954391383815263,20.68454254073123,20.578500948686717,20.586987159382076,20.346800676367284,20.08906640157832,20.547249830568116,20.330287936110324,20.249548425008626,20.0160881838409,20.29641809608983,20.056351841321053,19.945606177554705,19.85797832775746,20.53241433711821,20.05704151195779,20.030921290057673,19.621380311343806,19.757185275096816,19.854242169056892
2004-05-10 00:00:00,20.428722447002553,19.836746592561212,19.626067273188504,19.06875014571822,19.191601041615492,19.44647832002037,19.27406019763599,19.04134825138178,18.816584960113538,19.18653583691398,19.132364374946846,19.236089459294064,19.183597549592427,19.179429406815373,19.580290943873315,19.546372681760868,19.57418063394327,19.463862023553034,19.499287879020166,19.372141610434003,19.899421017257687,19.520609961396993,19.491313583318394,19.711750305802703,19.8691434761095,19.864434345903348,19.77110909161375,19.841262037197797,20.345916933897886,20.341084579046434,19.98652269621675,19.775217477917256,19.87180437846258,19.722496820968534
2004-05-11 00:00:00,19.50951485115816,19.16331379670691,18.885744275013533,18.972460488822453,18.713679607812658,18.818958181287016,18.646742998709918,18.519773831420146,18.281117520418757,18.437201296729885,18.692292164329004,18.877886785030544,19.087106667744113,19.144964856765327,19.095019074932598,19.260714453944246,19.434781080929564,19.44146526902556,19.532443980497725,19.405522352058213,19.704335834810202,19.47770690590095,19.331277516843173,19.744634937640864,20.04422739256751,20.285328047047166,20.652532679015163,20.13691269137206,20.538337218177578,20.34121863408844,20.547872177755266,20.557870492419895,20.593243043291128,20.382751209765942
2004-05-12 00:00:00,19.244084352720975,19.071623995993733,19.173879642622857,19.027546412889162,18.846134487143097,18.81842558002087,18.459045693988806,18.411542244709352,18.33181354377528,18.61123856566169,19.03343673426437,19.371686549073324,19.731417865386156,19.29968629779928,19.411509796186365,19.696066061299103,19.6920089695971,19.775368214038103,19.892266184714504,19.583172469072025,19.50786418739433,19.546252145852858,19.700731158074937,20.1061401102207,19.814403041093826,20.16028557780562,20.46473735809921,20.34578109306723,21.128966699079495,20.785325443613914,20.600650023053916,20.57624098237038,20.66104143249537,21.08358971312321
2004-05-13 00:00:00,19.999114178277758,19.711187836382095,19.222086665780946,18.845481944394955,18.7214618116099,19.117246403297276,19.256727589797155,19.101528011404096,18.72058062266832,19.211031149734026,19.24687060762144,19.63316228816288,19.56936428329241,19.884236033664173,20.00150303686192,19.67391130845556,20.03885898489467,19.87238687975438,19.737919747344968,19.575828157367358,20.20729417483126,19.631061496129384,19.075214348142453,19.179185058484975,19.902782446527784,19.959884112147424,19.911168006971213,19.51599305967519,19.873347957402977,19.641121506645113,19.828218254428492,19.628557400638698,19.97309004654604,19.7203104095436
2004-05-14 00:00:00,18.94958319708135,18.65045374666732,18.6751446896774,18.575729285437966,18.21679902678825,18.180430536455187,18.118219407744828,18.131154585671396,18.373567014000887,18.245563872381993,18.630182010053726,19.177390889591805,19.387343682935835,19.21106578629535,19.35305535078664,19.602226045568603,19.707105551320023,19.679071990569263,19.522069114177178,19.328869878192855,19.493073805987095,19.49741557216891,19.695282600350517,19.850135940181243,19.932082780901304,20.149471964580066,20.59289982701512,20.396687866560818,20.990665641751434,20.78269422876663,20.709514902332483,20.637322523920467,20.638829153716046,20.67402072842878
